"objectId","createdAt","updatedAt","userId","activityType","coinChangeAmt","rewardId","pointRewardId","rewardDescription","rewardLongDescription","rewardTotalCountAfterAction","vendorId"
"azhs7xHU6D","02/11/2013 03:15:24","02/11/2013 03:15:24","KQVVcpY5CR","Sign Up","10","","","","","",""
"ZDO8KU0cKU","02/11/2013 17:52:51","02/11/2013 17:52:51","9xkaw852yX","Scanned Reward","1","TchEje3SUf","","Free cold dish","Receive a free cold dish after dining here 3 times","2","ImENfyDFm7"
"MsXmo0SOsl","02/11/2013 17:53:14","02/11/2013 17:53:14","9xkaw852yX","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","3","eP4WLioUEY"
"GQYPt3ZlW5","02/11/2013 17:54:08","02/11/2013 17:54:08","9xkaw852yX","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"ieADtP9FHR","02/11/2013 17:59:16","02/13/2013 03:17:20","tcSBwmsiBA","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","1","eP4WLioUEY"
"DiDIpQsPb3","02/11/2013 20:13:54","02/11/2013 20:13:54","ZygfwfIrJB","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"J9wxXjk9gG","02/11/2013 20:14:11","02/11/2013 20:14:11","ZygfwfIrJB","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"DIXKREonMJ","02/11/2013 20:14:17","02/11/2013 20:14:17","ZygfwfIrJB","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"G73jLW6Dyv","02/11/2013 20:17:47","02/11/2013 20:17:47","sRDpSvsv2j","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"LL42samQHg","02/11/2013 20:18:18","02/11/2013 20:18:18","sRDpSvsv2j","Scanned Reward","1","crJvfjuWn8","","Free massage","Receive a free foot massage after getting 5 massages","2","OIklO9utc5"
"vne7oOze4p","02/12/2013 03:12:19","02/12/2013 03:12:19","0ZPBjCvufl","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"8mFGuCHGpX","02/12/2013 03:12:25","02/12/2013 03:12:25","0ZPBjCvufl","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"sBH0TiSFS8","02/12/2013 03:57:35","02/12/2013 03:57:35","h1HCVHBaIb","Sign Up","10","","","","","",""
"kvzKpvdGtW","02/12/2013 19:26:22","02/12/2013 19:26:22","9xkaw852yX","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"xV8M5gor7w","02/12/2013 20:23:19","02/12/2013 20:23:19","mSmsOXAWxZ","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"2I2eFqJL1x","02/12/2013 20:23:19","02/12/2013 20:23:19","Rl4EjL8itI","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"p2zYD6fg6P","02/12/2013 20:23:33","02/12/2013 20:23:33","Rl4EjL8itI","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"exbduaSWL5","02/12/2013 20:23:35","02/12/2013 20:23:35","mSmsOXAWxZ","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"qf3fubAlnz","02/12/2013 20:24:18","02/12/2013 20:24:18","0P71lvIX6P","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"aOLsLlY3zA","02/12/2013 20:24:29","02/12/2013 20:24:29","0P71lvIX6P","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"s1AjeG4GDn","02/12/2013 20:26:54","02/12/2013 20:26:54","3PS8HKvB0l","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"jpfLFVV2sQ","02/12/2013 20:27:02","02/12/2013 20:27:02","3PS8HKvB0l","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"bAWJAT8qgZ","02/12/2013 20:28:01","02/12/2013 20:28:01","75rJOZMaLk","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"w2VlZmMhoX","02/12/2013 21:03:30","02/12/2013 21:03:30","75rJOZMaLk","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"aNkRwJQRki","02/13/2013 03:17:19","02/13/2013 03:17:19","tcSBwmsiBA","Sign In with Facebook","10","","","","","",""
"mYGQNJt7fl","02/13/2013 04:17:44","02/13/2013 04:17:44","v0uuz11OYM","Sign Up","10","","","","","",""
"sFZk1Ag9tD","02/13/2013 19:13:26","02/13/2013 19:13:26","9xkaw852yX","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"wd5QoXjrxu","02/13/2013 19:36:28","02/13/2013 19:36:28","S5WIrUSw5J","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"ahVyAK09E7","02/13/2013 19:47:10","02/13/2013 19:47:10","zObT8ZyWpB","Scanned Reward","1","AmAEMW6YZu","","Free appetizer","Receive a free appetizer after dining here 4 times","1","bcyXX3p4Uh"
"lvfSamx28j","02/13/2013 20:29:56","02/13/2013 20:29:56","yTkV8VUBqU","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"XmNbcD0RG5","02/13/2013 20:35:45","02/13/2013 20:35:45","9xkaw852yX","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","4","eP4WLioUEY"
"CJgZWUElf2","02/13/2013 21:08:10","02/13/2013 21:08:10","tcSBwmsiBA","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"vOTfDoNhHQ","02/13/2013 22:39:11","02/13/2013 22:39:11","9xkaw852yX","Redeemed Reward","","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","1","eP4WLioUEY"
"Dt3HJJHwv5","02/14/2013 00:22:36","02/14/2013 00:22:36","jpEgbBuI9x","Sign Up","10","","","","","",""
"ZtkDPkF8J6","02/14/2013 00:24:39","02/14/2013 00:24:39","jpEgbBuI9x","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"FHR0Y4JNaz","02/14/2013 03:16:04","02/14/2013 03:16:04","9xkaw852yX","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"UA0EyouFov","02/14/2013 03:20:35","02/14/2013 03:20:35","dHdjskHXsp","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"7jRMYAusKv","02/14/2013 03:20:44","02/14/2013 03:20:44","dHdjskHXsp","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"IJwTDJnANf","02/14/2013 03:57:17","02/14/2013 04:02:25","EaigEUl94x","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"RI6cANGEGv","02/14/2013 03:57:22","02/14/2013 04:02:25","EaigEUl94x","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"reeKJH0sO5","02/14/2013 03:58:11","02/14/2013 03:58:44","W2CrGAXDce","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"Fu0Bzqnkrs","02/14/2013 03:58:43","02/14/2013 03:58:43","W2CrGAXDce","Sign In with Facebook","10","","","","","",""
"iY3WsJELzx","02/16/2013 02:33:58","02/16/2013 02:33:58","DYuqY9bew7","Sign Up","10","","","","","",""
"KV24JXRZU0","02/17/2013 20:43:10","02/17/2013 20:43:10","OFcIQv6Lvj","Sign In with Facebook","10","","","","","",""
"KDErJnbCA3","02/19/2013 05:24:38","02/19/2013 05:24:38","Hfv35yxWGP","Sign Up","10","","","","","",""
"hm7aX3gyMW","03/02/2013 05:08:13","03/02/2013 05:08:13","soALm9fkQJ","Sign In with Facebook","10","","","","","",""
"lsQv2ENgPD","03/06/2013 00:06:52","03/06/2013 00:06:52","29QcZ5wwCL","Sign Up","10","","","","","",""
"enF8ogI24V","03/06/2013 04:25:42","03/06/2013 04:25:42","oryJUbXxlB","Sign In with Facebook","10","","","","","",""
"x1ivgtK2Fl","03/08/2013 21:12:28","03/08/2013 21:12:28","bXM3ekMzma","Sign Up","10","","","","","",""
"kVFrPcF0FN","03/08/2013 23:17:17","03/08/2013 23:17:17","YUR4kiIxUL","Sign In with Facebook","10","","","","","",""
"UutdMmBaZ2","03/09/2013 05:20:40","03/09/2013 05:20:40","BNfV3yVOyF","Sign Up","10","","","","","",""
"7rFuDrkjXB","03/09/2013 08:27:32","03/09/2013 08:27:32","7ZYYoKrPRy","Sign In with Facebook","10","","","","","",""
"fp2UShBZcf","03/09/2013 16:10:00","03/09/2013 16:10:00","4j1zKURiyj","Sign In with Facebook","10","","","","","",""
"2IYWpdpKW5","02/14/2013 03:58:14","02/14/2013 03:58:44","W2CrGAXDce","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"mm4ctpG5w6","02/14/2013 04:17:18","02/14/2013 04:17:18","7KqEUQnTe2","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"IOjU64mAyY","02/14/2013 04:18:26","02/14/2013 04:18:26","7KqEUQnTe2","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"IpFlhXquX4","02/14/2013 19:33:16","02/14/2013 19:33:16","9xkaw852yX","Scanned Reward","1","lQXrP2wTCx","","Free donut","Receive a free donut after any 5 purchases","1","geeQIPYSZh"
"ucRYNeLdLc","02/14/2013 20:05:40","02/14/2013 20:05:40","9xkaw852yX","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","4","KePt2apWWd"
"AD4daKoX4n","02/14/2013 20:08:20","02/14/2013 20:08:20","4ktNEXzMpL","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"QPSr08NOSC","02/14/2013 20:08:24","02/14/2013 20:08:24","4ktNEXzMpL","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"aswDIkpEpd","02/14/2013 20:29:08","02/14/2013 20:29:08","Ebk94n5wux","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"mUAU2TPzIN","02/14/2013 20:29:13","02/14/2013 20:29:13","Ebk94n5wux","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"6zCfdACUix","02/14/2013 22:45:27","02/14/2013 22:45:27","gohB0E49bq","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"0OBweeS1hi","02/14/2013 22:45:36","02/14/2013 22:45:36","gohB0E49bq","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"G97nX1Io1q","02/15/2013 00:48:33","02/15/2013 00:48:33","9xkaw852yX","Scanned Reward","1","8a8GCIn3F8","","Free cold dish","Receive a free cold dish after dining here 3 times","1","54Q65pu2KK"
"M72AO1VSqg","02/15/2013 02:52:38","02/15/2013 02:52:38","YDkmLwX3Cp","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"MOJC8sCsSX","02/15/2013 02:52:47","02/15/2013 02:52:47","YDkmLwX3Cp","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"KeuzKUE7ci","02/15/2013 03:01:13","02/15/2013 03:01:13","AEapfrclTS","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"NtUrwAloDQ","02/15/2013 03:01:17","02/15/2013 03:01:17","AEapfrclTS","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"LdE88zgQnr","02/15/2013 19:40:55","02/15/2013 19:40:55","dFlbGePEe0","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","2","KePt2apWWd"
"4jQ0oIOK7u","02/15/2013 19:40:57","02/15/2013 19:40:57","dFlbGePEe0","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","2","KePt2apWWd"
"CInGkUAs0X","02/15/2013 19:41:12","02/15/2013 19:41:12","dFlbGePEe0","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"jVvqhi1HFR","02/15/2013 19:57:33","02/15/2013 19:57:33","yBtJ6fO7ja","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"LI6bQMQUnC","02/15/2013 19:57:52","02/15/2013 19:57:52","yBtJ6fO7ja","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"FQxTy3NNDr","02/15/2013 20:41:36","02/15/2013 20:41:36","uLau0DZR8X","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"0iQCP2Qswi","02/15/2013 20:41:38","02/15/2013 20:41:38","uLau0DZR8X","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"kUCSi2X7JO","02/15/2013 20:56:06","02/15/2013 20:56:06","e1ynyEvRGm","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"oYYohLh67S","02/15/2013 20:56:22","02/15/2013 20:56:22","e1ynyEvRGm","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"lmRGJl1vPK","02/15/2013 21:02:30","02/16/2013 10:36:54","1A0Oxq1Wh3","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"pfzFrwHpOW","02/15/2013 21:02:40","02/16/2013 10:36:54","1A0Oxq1Wh3","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"4N6G1uTSDT","02/15/2013 21:04:33","02/15/2013 21:04:33","j4y5ZIwWbc","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"BhRoW6Hb4R","02/15/2013 21:04:59","02/15/2013 21:04:59","j4y5ZIwWbc","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"zuUKCx6Vo1","02/15/2013 21:07:16","02/15/2013 21:52:18","MFLGtU692q","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"aTGGLRQdKw","02/15/2013 21:07:36","02/15/2013 21:52:18","MFLGtU692q","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"c5BrdXvAR3","02/15/2013 21:15:40","02/15/2013 21:15:40","vp9PtZFDeo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"79mVWw6hqs","02/15/2013 21:16:07","02/15/2013 21:16:07","vp9PtZFDeo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"A1VWFlZz3u","02/15/2013 21:35:19","02/15/2013 21:35:19","ZygfwfIrJB","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","3","KePt2apWWd"
"pPkriyRr2S","02/15/2013 21:35:24","02/15/2013 21:35:24","ZygfwfIrJB","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","3","KePt2apWWd"
"4DrJ9dlGcS","02/16/2013 01:33:58","02/16/2013 01:33:58","9xkaw852yX","Scanned Reward","1","jzcJJjzg8F","","Free haircut","Receive a free haircut after 3 hair color treatments","2","eP4WLioUEY"
"4hXIAEYZHW","02/16/2013 02:30:02","02/23/2013 02:08:58","3vCoxybQka","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"VXfW4MMYxv","02/16/2013 02:30:10","02/23/2013 02:08:59","3vCoxybQka","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"wszFLXqY9h","02/16/2013 02:30:35","02/16/2013 02:33:58","DYuqY9bew7","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"CumD7FXezX","02/16/2013 02:30:38","02/16/2013 02:33:59","DYuqY9bew7","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"chTWLMPojL","02/16/2013 02:34:27","02/16/2013 02:34:27","DYuqY9bew7","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"10070Nz8mx","02/16/2013 02:48:36","02/17/2013 01:49:54","9F0gOp2D2T","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"IhQnAchoE9","02/16/2013 02:48:40","02/17/2013 01:49:54","9F0gOp2D2T","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"ubq1rB2I38","02/16/2013 02:49:29","02/16/2013 02:50:22","dw6d7tk3P5","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"jgYZCIntyE","02/16/2013 02:49:32","02/16/2013 02:50:22","dw6d7tk3P5","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"whZV33CXgU","02/16/2013 02:50:36","02/16/2013 02:50:36","dw6d7tk3P5","Redeemed PointReward","-10","","Y0aMgMbZi6","Free soft drink","Costs 10 RewardCat Coins for a free soft drink","","KePt2apWWd"
"zexYlsQTzk","02/16/2013 03:17:19","02/16/2013 03:17:19","BQ2aOqX50e","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"J0MorHm8ZC","02/16/2013 03:17:25","02/16/2013 03:17:25","BQ2aOqX50e","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"GQGsUNbswl","02/16/2013 03:37:51","02/16/2013 03:40:44","BUf9r6goZ4","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"07Mj4UPCzj","02/16/2013 07:04:27","02/16/2013 07:04:27","Ut7aeWz7e9","Scanned Reward","1","lQXrP2wTCx","","Free donut","Receive a free donut after any 5 purchases","1","geeQIPYSZh"
"lCbUnojuAj","02/16/2013 03:37:55","02/16/2013 03:40:44","BUf9r6goZ4","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"sJdOD7jhHA","02/16/2013 03:50:21","02/16/2013 03:50:21","x3jLXdJcfo","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"c0c9hkhoAN","02/16/2013 03:50:26","02/16/2013 03:50:26","x3jLXdJcfo","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"rtpE87YyTd","02/16/2013 04:32:37","02/16/2013 04:36:00","E7ZOQ2kM0w","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"2o7UHGWvjI","02/16/2013 04:32:45","02/16/2013 04:36:00","E7ZOQ2kM0w","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"cOY0aeI8KK","02/16/2013 04:34:31","02/16/2013 04:34:31","vtozm5pv99","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"t5J1vW3Gui","02/16/2013 04:34:33","02/16/2013 04:34:33","vtozm5pv99","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"rIzmIXhRAW","02/16/2013 04:36:22","02/16/2013 04:36:22","aoe9vj1NWy","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
"32Xh4QCcKI","02/16/2013 04:36:24","02/16/2013 04:36:24","aoe9vj1NWy","Scanned Reward","1","K5xIl5jFAr","","Free buffet","Receive a free buffet pass after dining here 10 times","1","KePt2apWWd"
"5HIZXxujKv","02/16/2013 04:52:00","02/16/2013 04:52:00","YxgjBVBS4B","Scanned Reward","1","Ifj8RdRVu9","","Free drink","Receive a free drink after paying with cash 3 times","1","KePt2apWWd"
